what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303164928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303166347
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303168872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303187997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303192667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303196035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303212263
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303214408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303223224
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303240219
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303246842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303250073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303262517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303284140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303309432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303340386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340303349781
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340303356222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303357999
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303359413
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340303359725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303361196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303372094
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340303372690
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340303373623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340303374384
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340303374669
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340303374976
