what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326831566
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326833553
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340326839434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340326866086
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340326869012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326872275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326874335
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340326874584
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326876752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326898943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326907514
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326914381
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340326915867
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326916781
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1340326916799
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326931184
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340326933005
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340326934300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326935979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326937191
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340326937371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326938850
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326947983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326949276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340326981147
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340326981809
