what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306590461
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306591583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306595267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306596928
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340306597458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306603632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306614446
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340306627070
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340306631050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306633266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306640388
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340306641433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306643574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306644946
executed,command,com.pittypanda.plugins.couch,1.0.0.201010261838,"com.pittypanda.plugins.couch.commands.push",1340306645852
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306646790
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306652429
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340306655470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308134299
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1340308135262
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1340308136261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340308136885
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340308137141
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1340308137458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308137632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308144445
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308155536
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308160153
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1340308161397
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308162815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308191684
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308193294
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308198140
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308206616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308223267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308227572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308228673
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1340308231280
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ResourceNavigator",1340308236579
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308238281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308247138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308248313
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308253195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308253886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308257261
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1340308258097
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1340308260203
stopped,bundle,org.eclipse.wst.xsl.jaxp.debug.ui,1.0.200.v201103081922,"org.eclipse.wst.xsl.jaxp.debug.ui",1340308260230
